"","ID","Név","Link","Kategória","Kivitel","Üzemanyag","Újkori.ára.(mHUF)","Hengerek.száma","Maximális.teljesítmény.(kW)","Maximális.teljesítmény.(LE)","Végsebesség.(km/h)","Gyorsulás.(s)","CO2.kibocsátás.(g/km)","Vegyes.fogyasztás.(l)","Össztömeg.(kg)","Szélesség.(mm)","Hosszúság.(mm)","Magasság.(mm)","Ajtók.száma","Szállítható.személyek.száma"
"294",294,"ALFA ROMEO Alfa 156 SW 1.9 JTD 16V Distinctive (2004-2006)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_1.9_jtd_16v_distinctive-437","Középkategória","Kombi","Dízel",7.595,4,110,150,209,9.7,162,6.11,1850,1745,4441,1390,5,5
"295",295,"ALFA ROMEO Alfa 156 SW 1.9 JTD 16V Exclusive (2004-2006)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_1.9_jtd_16v_exclusive-438","Középkategória","Kombi","Dízel",8.095,4,110,150,209,9.7,162,6.11,1850,1745,4441,1390,5,5
"296",296,"ALFA ROMEO Alfa 156 SW 1.9 JTD 16V (2006-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_1.9_jtd_16v-439","Középkategória","Kombi","Dízel",6.5,4,110,150,209,9.7,162,6.11,1850,1745,4441,1390,5,5
"297",297,"ALFA ROMEO Alfa 156 SW Q4 1.9 JTD Progression (2004-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_q4_1.9_jtd_progression-440","Középkategória","Kombi","Dízel",8.2225,4,110,150,200,10.2,181,6.81,2005,1765,4441,1458,5,5
"298",298,"ALFA ROMEO Alfa 156 SW Q4 1.9 JTD Distinctive (2004-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_q4_1.9_jtd_distinctive-441","Középkategória","Kombi","Dízel",8.4225,4,110,150,200,10.2,181,6.81,2005,1765,4441,1458,5,5
"299",299,"ALFA ROMEO Alfa 156 CW Q4 1.9 JTD Progression (2004-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_cw_q4_1.9_jtd_progression-442","Középkategória","Kombi","Dízel",8.7225,4,110,150,192,10.5,189,7.11,2025,1765,4441,1472,5,5
"300",300,"ALFA ROMEO Alfa 156 CW Q4 1.9 JTD Distinctive (2004-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_cw_q4_1.9_jtd_distinctive-443","Középkategória","Kombi","Dízel",9.0225,4,110,150,192,10.5,189,7.11,2025,1765,4441,1472,5,5
"301",301,"ALFA ROMEO Alfa 156 CW Q4 1.9 JTD Luxury (2004-2006)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_cw_q4_1.9_jtd_luxury-444","Középkategória","Kombi","Dízel",10.3725,4,110,150,192,10.5,189,7.11,2025,1765,4441,1472,5,5
"302",302,"ALFA ROMEO Alfa 156 SW 2.4 JTD 20V Progression (2003-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_2.4_jtd_20v_progression-445","Középkategória","Kombi","Dízel",7.96,5,129,175,225,8.6,178,6.71,1930,1745,4441,1390,5,5
"303",303,"ALFA ROMEO Alfa 156 SW 2.4 JTD 20V Classic (2004-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_2.4_jtd_20v_classic-446","Középkategória","Kombi","Dízel",8.215,5,129,175,225,8.6,178,6.71,1930,1745,4441,1390,5,5
"304",304,"ALFA ROMEO Alfa 156 SW 2.4 JTD 20V Distinctive (2003-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_2.4_jtd_20v_distinctive-447","Középkategória","Kombi","Dízel",8.31,5,129,175,225,8.6,178,6.71,1930,1745,4441,1390,5,5
"305",305,"ALFA ROMEO Alfa 156 SW 2.4 JTD 20V Exclusive (2004-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_156_sw_2.4_jtd_20v_exclusive-448","Középkategória","Kombi","Dízel",8.81,5,129,175,225,8.6,178,6.71,1930,1745,4441,1390,5,5
"306",306,"ALFA ROMEO Alfa 159 1.8 Impression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.8_impression-467","Középkategória","Sedan","Benzin",6.335,4,103,140,NA,NA,184,7.71,2000,1830,4661,1417,4,5
"307",307,"ALFA ROMEO Alfa 159 1.8 Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.8_progression-468","Középkategória","Sedan","Benzin",6.735,4,103,140,NA,NA,184,7.71,2000,1830,4661,1417,4,5
"308",308,"ALFA ROMEO Alfa 159 1.9 JTS Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jts_progression-469","Középkategória","Sedan","Benzin",7.53,4,118,160,212,9.7,208,8.71,2000,1830,4661,1417,4,5
"309",309,"ALFA ROMEO Alfa 159 1.9 JTS Distinctive (2005-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jts_distinctive-470","Középkategória","Sedan","Benzin",8.03,4,118,160,212,9.7,208,8.71,2000,1830,4661,1417,4,5
"310",310,"ALFA ROMEO Alfa 159 2.2 JTS Distinctive (2005-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_distinctive-471","Középkategória","Sedan","Benzin",9.08,4,136,185,222,8.8,225,9.41,2010,1830,4661,1417,4,5
"311",311,"ALFA ROMEO Alfa 159 2.2 JTS Distinctive Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_distinctive_selespeed-472","Középkategória","Sedan","Benzin",9.58,4,136,185,222,8.8,170,7.11,2010,1830,4661,1417,4,5
"312",312,"ALFA ROMEO Alfa 159 2.2 JTS TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_ti-473","Középkategória","Sedan","Benzin",9.98,4,136,185,222,8.8,225,9.41,2010,1830,4661,1417,4,5
"313",313,"ALFA ROMEO Alfa 159 2.2 JTS TI Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_ti_selespeed-474","Középkategória","Sedan","Benzin",10.48,4,136,185,222,8.8,170,7.11,2010,1830,4661,1417,4,5
"314",314,"ALFA ROMEO Alfa 159 3.2 JTS Q4 Distinctive (2005-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_distinctive-475","Középkategória","Sedan","Benzin",12.145,6,191,260,240,7,275,11.51,2200,1830,4661,1417,4,5
"315",315,"ALFA ROMEO Alfa 159 3.2 JTS Q4 Distinctive (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_distinctive_automata-476","Középkategória","Sedan","Benzin",12.645,6,191,260,240,7,206,8.61,2200,1830,4661,1417,4,5
"316",316,"ALFA ROMEO Alfa 159 3.2 JTS Q4 TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_ti-477","Középkategória","Sedan","Benzin",13.045,6,191,260,240,7,275,11.51,2200,1830,4661,1417,4,5
"317",317,"ALFA ROMEO Alfa 159 3.2 JTS Q4 TI (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_ti_automata-478","Középkategória","Sedan","Benzin",13.545,6,191,260,240,7,206,8.61,2200,1830,4661,1417,4,5
"318",318,"ALFA ROMEO Alfa 159 1.9 JTD 8V Impression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_8v_impression-479","Középkategória","Sedan","Dízel",7.14,4,88,120,191,11,157,5.91,2045,1830,4661,1417,4,5
"319",319,"ALFA ROMEO Alfa 159 1.9 JTD 8V Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_8v_progression-480","Középkategória","Sedan","Dízel",7.44,4,88,120,191,11,157,5.91,2045,1830,4661,1417,4,5
"320",320,"ALFA ROMEO Alfa 159 1.9 JTD 8V Distinctive (2005.)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_8v_distinctive-481","Középkategória","Sedan","Dízel",7.795,4,88,120,191,11,157,5.91,2045,1830,4661,1417,4,5
"321",321,"ALFA ROMEO Alfa 159 1.9 JTD 16V Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_progression-482","Középkategória","Sedan","Dízel",7.885,4,110,150,210,9.4,160,6.01,2055,1830,4661,1417,4,5
"322",322,"ALFA ROMEO Alfa 159 1.9 JTD 16V Progression (Automata)  (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_progression_automata-483","Középkategória","Sedan","Dízel",8.485,4,110,150,210,9.4,160,6.01,2055,1830,4661,1417,4,5
"323",323,"ALFA ROMEO Alfa 159 1.9 JTD 16V Distinctive (2005-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_distinctive-484","Középkategória","Sedan","Dízel",8.385,4,110,150,210,9.4,160,6.01,2055,1830,4661,1417,4,5
"324",324,"ALFA ROMEO Alfa 159 1.9 JTD 16V Distinctive (Automata)  (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_distinctive_automata-485","Középkategória","Sedan","Dízel",8.885,4,110,150,210,9.4,160,6.01,2055,1830,4661,1417,4,5
"325",325,"ALFA ROMEO Alfa 159 1.9 JTD 16V TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_ti-486","Középkategória","Sedan","Dízel",9.385,4,110,150,210,9.4,160,6.01,2055,1830,4661,1417,4,5
"326",326,"ALFA ROMEO Alfa 159 1.9 JTD 16V TI (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_ti_automata-487","Középkategória","Sedan","Dízel",9.785,4,110,150,210,9.4,160,6.01,2055,1830,4661,1417,4,5
"327",327,"ALFA ROMEO Alfa 159 2.4 JTD 20V Distinctive (2005-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.4_jtd_20v_distinctive-488","Középkategória","Sedan","Dízel",10.055,5,147,200,228,8.4,181,6.81,2150,1830,4660,1417,4,5
"328",328,"ALFA ROMEO Alfa 159 2.4 JTD 20V Distinctive (Automata)  (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.4_jtd_20v_distinctive_automata-489","Középkategória","Sedan","Dízel",10.555,5,147,200,224,8.4,181,6.81,2170,1830,4660,1417,4,5
"329",329,"ALFA ROMEO Alfa 159 2.4 JTD 20V Distinctive (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.4_jtd_20v_distinctive-490","Középkategória","Sedan","Dízel",10.055,5,154,209,228,8.4,181,6.81,2150,1830,4660,1417,4,5
"330",330,"ALFA ROMEO Alfa 159 2.4 JTD 20V Q4 Distinctive (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.4_jtd_20v_q4_distinctive-491","Középkategória","Sedan","Dízel",10.685,5,154,209,224,8.4,266,10.01,2170,1830,4660,1417,4,5
"331",331,"ALFA ROMEO Alfa 159 2.4 JTD 20V TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.4_jtd_20v_ti-492","Középkategória","Sedan","Dízel",10.955,5,154,209,228,8.4,181,6.81,2150,1830,4660,1417,4,5
"332",332,"ALFA ROMEO Alfa 159 2.4 JTD 20V TI (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.4_jtd_20v_ti_automata-493","Középkategória","Sedan","Dízel",11.455,5,147,200,228,8.4,181,6.81,2150,1830,4660,1417,4,5
"333",333,"ALFA ROMEO Alfa 159 2.4 JTD 20V Q4 TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.4_jtd_20v_q4_ti-494","Középkategória","Sedan","Dízel",11.585,5,154,209,224,8.4,266,10.01,2170,1830,4660,1417,4,5
"334",334,"ALFA ROMEO Alfa 159 SW 1.8 Impression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.8_impression-495","Középkategória","Kombi","Benzin",6.685,4,103,140,NA,NA,184,7.71,2050,1830,4661,1417,5,5
"335",335,"ALFA ROMEO Alfa 159 SW 1.8 Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.8_progression-496","Középkategória","Kombi","Benzin",7.085,4,103,140,NA,NA,184,7.71,2050,1830,4661,1417,5,5
"336",336,"ALFA ROMEO Alfa 159 SW 1.9 JTS Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jts_progression-497","Középkategória","Kombi","Benzin",7.88,4,118,160,210,9.9,208,8.71,2050,1830,4661,1417,5,5
"337",337,"ALFA ROMEO Alfa 159 SW 1.9 JTS Distinctive (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jts_distinctive-498","Középkategória","Kombi","Benzin",8.38,4,118,160,210,9.9,208,8.71,2050,1830,4661,1417,5,5
"338",338,"ALFA ROMEO Alfa 159 SW 2.2 JTS Distinctive (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.2_jts_distinctive-499","Középkategória","Kombi","Benzin",9.43,4,136,185,220,9,225,9.41,2060,1830,4661,1417,5,5
"339",339,"ALFA ROMEO Alfa 159 SW 2.2 JTS Distinctive Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.2_jts_distinctive_selespeed-500","Középkategória","Kombi","Benzin",9.93,4,136,185,220,9,222,9.31,2060,1830,4661,1417,5,5
"340",340,"ALFA ROMEO Alfa 159 SW 2.2 JTS TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.2_jts_ti-501","Középkategória","Kombi","Benzin",10.23,4,136,185,220,9,225,9.41,2060,1830,4661,1417,5,5
"341",341,"ALFA ROMEO Alfa 159 SW 2.2 JTS TI Selespeed (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.2_jts_ti_selespeed-502","Középkategória","Kombi","Benzin",10.73,4,136,185,220,9,222,9.31,2060,1830,4661,1417,5,5
"342",342,"ALFA ROMEO Alfa 159 SW 3.2 JTS Q4 Distinctive (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_3.2_jts_q4_distinctive-503","Középkategória","Kombi","Benzin",12.495,6,191,260,237,7.2,275,11.51,2250,1830,4661,1417,5,5
"343",343,"ALFA ROMEO Alfa 159 SW 3.2 JTS Q4 Distinctive. (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_3.2_jts_q4_distinctive._automata-504","Középkategória","Kombi","Benzin",12.995,6,191,260,237,7.2,294,12.31,2250,1830,4661,1417,5,5
"344",344,"ALFA ROMEO Alfa 159 SW 3.2 JTS Q4 TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_3.2_jts_q4_ti-505","Középkategória","Kombi","Benzin",13.295,6,191,260,237,7.2,275,11.51,2250,1830,4661,1417,5,5
"345",345,"ALFA ROMEO Alfa 159 SW 3.2 JTS Q4 TI (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_3.2_jts_q4_ti_automata-506","Középkategória","Kombi","Benzin",13.795,6,191,260,237,7.2,294,12.31,2250,1830,4661,1417,5,5
"346",346,"ALFA ROMEO Alfa 159 SW 1.9 JTD 8V Impression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_8v_impression-507","Középkategória","Kombi","Dízel",7.49,4,88,120,190,11.2,157,5.91,2095,1830,4661,1417,5,5
"347",347,"ALFA ROMEO Alfa 159 SW 1.9 JTD 8V Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_8v_progression-508","Középkategória","Kombi","Dízel",7.79,4,88,120,190,11.2,157,5.91,2095,1830,4661,1417,5,5
"348",348,"ALFA ROMEO Alfa 159 SW 1.9 JTD 16V Progression (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_16v_progression-509","Középkategória","Kombi","Dízel",8.235,4,110,150,208,9.6,160,6.01,2105,1830,4661,1417,5,5
"349",349,"ALFA ROMEO Alfa 159 SW 1.9 JTD 16V Progression (Automata)  (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_16v_progression_automata-510","Középkategória","Kombi","Dízel",8.835,4,110,150,208,9.6,160,6.01,2105,1830,4661,1417,5,5
"350",350,"ALFA ROMEO Alfa 159 SW 1.9 JTD 16V Distinctive (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_16v_distinctive-511","Középkategória","Kombi","Dízel",8.735,4,110,150,208,9.6,160,6.01,2105,1830,4661,1417,5,5
"351",351,"ALFA ROMEO Alfa 159 SW 1.9 JTD 16V Distinctive (Automata)  (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_16v_distinctive_automata-512","Középkategória","Kombi","Dízel",9.235,4,110,150,208,9.6,160,6.01,2105,1830,4661,1417,5,5
"352",352,"ALFA ROMEO Alfa 159 SW 1.9 JTD 16V TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_16v_ti-513","Középkategória","Kombi","Dízel",9.635,4,110,150,208,9.6,160,6.01,2105,1830,4661,1417,5,5
"353",353,"ALFA ROMEO Alfa 159 SW 1.9 JTD 16V TI (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_1.9_jtd_16v_ti_automata-514","Középkategória","Kombi","Dízel",10.035,4,110,150,208,9.6,160,6.01,2105,1830,4661,1417,5,5
"354",354,"ALFA ROMEO Alfa 159 SW 2.4 JTD 20V Distinctive (2006-2007)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.4_jtd_20v_distinctive-515","Középkategória","Kombi","Dízel",10.405,5,147,200,226,8.6,181,6.81,2200,1830,4661,1417,5,5
"355",355,"ALFA ROMEO Alfa 159 SW 2.4 JTD 20V Distinctive (Automata)  (2006-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.4_jtd_20v_distinctive_automata-516","Középkategória","Kombi","Dízel",10.905,5,147,200,222,8.6,181,6.81,2220,1830,4661,1417,5,5
"356",356,"ALFA ROMEO Alfa 159 SW 2.4 JTD 20V Distinctive (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.4_jtd_20v_distinctive-517","Középkategória","Kombi","Dízel",10.405,5,154,209,226,8.6,181,6.81,2200,1830,4661,1417,5,5
"357",357,"ALFA ROMEO Alfa 159 SW 2.4 JTD 20V Q4 Distinctive (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.4_jtd_20v_q4_distinctive-518","Középkategória","Kombi","Dízel",11.035,5,154,209,222,8.6,274,10.31,2200,1830,4661,1417,5,5
"358",358,"ALFA ROMEO Alfa 159 SW 2.4 JTD 20V TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.4_jtd_20v_ti-519","Középkategória","Kombi","Dízel",11.205,5,154,209,226,8.6,181,6.81,2200,1830,4661,1417,5,5
"359",359,"ALFA ROMEO Alfa 159 SW 2.4 JTD 20V TI (Automata)  (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.4_jtd_20v_ti_automata-520","Középkategória","Kombi","Dízel",11.705,5,147,200,222,8.6,181,6.81,2220,1830,4661,1417,5,5
"360",360,"ALFA ROMEO Alfa 159 SW 2.4 JTD 20V Q4 TI (2007-2008)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_sw_2.4_jtd_20v_q4_ti-521","Középkategória","Kombi","Dízel",11.835,5,154,209,222,8.6,274,10.31,2200,1830,4661,1417,5,5
"361",361,"ALFA ROMEO Alfa 159 1.8 Reale (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.8_reale-522","Középkategória","Sedan","Benzin",6.751,4,103,140,208,10.2,182,7.61,1935,1828,4660,1422,4,5
"362",362,"ALFA ROMEO Alfa 159 1.8 Turismo (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.8_turismo-523","Középkategória","Sedan","Benzin",7.22,4,103,140,208,10.2,182,7.61,1935,1828,4660,1422,4,5
"363",363,"ALFA ROMEO Alfa 159 1.8 Progression (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.8_progression-524","Középkategória","Sedan","Benzin",7.26,4,103,140,208,10.2,182,7.61,1935,1828,4660,1422,4,5
"364",364,"ALFA ROMEO Alfa 159 1.8 TBi Distinctive (2009-2012)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.8_tbi_distinctive-525","Középkategória","Sedan","Benzin",8.945,4,147,200,235,7.7,194,8.11,1980,1828,4660,1422,4,5
"365",365,"ALFA ROMEO Alfa 159 1.9 JTS Turismo (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jts_turismo-526","Középkategória","Sedan","Benzin",8.04,4,118,160,210,9.9,208,8.71,1995,1828,4660,1422,4,5
"366",366,"ALFA ROMEO Alfa 159 2.2 JTS Sportiva (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_sportiva-527","Középkategória","Sedan","Benzin",9.635,4,136,185,224,8.7,220,9.21,1995,1828,4660,1422,4,5
"367",367,"ALFA ROMEO Alfa 159 2.2 JTS Sportiva Selespeed (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_sportiva_selespeed-528","Középkategória","Sedan","Benzin",10.155,4,136,185,224,8.7,217,9.11,1995,1828,4660,1422,4,5
"368",368,"ALFA ROMEO Alfa 159 2.2 JTS TI (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_ti-529","Középkategória","Sedan","Benzin",10.57,4,136,185,224,8.7,220,9.21,1995,1828,4660,1422,4,5
"369",369,"ALFA ROMEO Alfa 159 2.2 JTS TI Selespeed (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_2.2_jts_ti_selespeed-530","Középkategória","Sedan","Benzin",11.09,4,136,185,224,8.7,217,9.11,1995,1828,4660,1422,4,5
"370",370,"ALFA ROMEO Alfa 159 3.2 JTS Q4 Sportiva (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_sportiva-531","Középkategória","Sedan","Benzin",12.755,6,191,260,250,7.1,263,11.01,2090,1828,4660,1422,4,5
"371",371,"ALFA ROMEO Alfa 159 3.2 JTS Q4 Sportiva (Automata)  (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_sportiva_automata-532","Középkategória","Sedan","Benzin",13.275,6,191,260,250,7.1,263,11.01,2090,1828,4660,1422,4,5
"372",372,"ALFA ROMEO Alfa 159 3.2 JTS Q4 TI (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_ti-533","Középkategória","Sedan","Benzin",13.69,6,191,260,244,7,272,11.41,2160,1828,4660,1422,4,5
"373",373,"ALFA ROMEO Alfa 159 3.2 JTS Q4 TI (Automata)  (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_ti_automata-534","Középkategória","Sedan","Benzin",14.215,6,191,260,244,7.2,289,12.11,2180,1828,4660,1422,4,5
"374",374,"ALFA ROMEO Alfa 159 3.2 JTS Q4 Distinctive (Automata)  (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_3.2_jts_q4_distinctive_automata-535","Középkategória","Sedan","Benzin",14.08,6,191,260,244,7,272,11.41,2160,1828,4660,1422,4,5
"375",375,"ALFA ROMEO Alfa 159 1.9 JTD 8V Reale (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_8v_reale-536","Középkategória","Sedan","Dízel",7.18,4,88,120,193,10.7,157,5.91,2030,1828,4660,1422,4,5
"376",376,"ALFA ROMEO Alfa 159 1.9 JTD 8V Turismo (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_8v_turismo-537","Középkategória","Sedan","Dízel",7.49,4,88,120,193,10.7,157,5.91,2030,1828,4660,1422,4,5
"377",377,"ALFA ROMEO Alfa 159 1.9 JTDm 8V ECO Progression (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtdm_8v_eco_progression-538","Középkategória","Sedan","Dízel",7.725,4,88,120,193,10.7,157,5.91,2030,1828,4660,1422,4,5
"378",378,"ALFA ROMEO Alfa 159 1.9 JTD 16V Turismo (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_turismo-539","Középkategória","Sedan","Dízel",7.91,4,110,150,212,9.2,157,5.91,2040,1828,4660,1422,4,5
"379",379,"ALFA ROMEO Alfa 159 1.9 JTD 16V Turismo (Automata)  (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_turismo_automata-540","Középkategória","Sedan","Dízel",8.43,4,110,150,209,9.5,189,7.11,2045,1828,4660,1422,4,5
"380",380,"ALFA ROMEO Alfa 159 1.9 JTD 16V Sportiva (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_sportiva-541","Középkategória","Sedan","Dízel",8.38,4,110,150,212,9.2,157,5.91,2040,1828,4660,1422,4,5
"381",381,"ALFA ROMEO Alfa 159 1.9 JTD 16V Sportiva (Automata)  (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_sportiva_automata-542","Középkategória","Sedan","Dízel",8.9,4,110,150,209,9.5,189,7.11,2045,1828,4660,1422,4,5
"382",382,"ALFA ROMEO Alfa 159 1.9 JTD 16V TI (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_ti-543","Középkategória","Sedan","Dízel",9.315,4,110,150,212,9.2,157,5.91,2040,1828,4660,1422,4,5
"383",383,"ALFA ROMEO Alfa 159 1.9 JTD 16V TI (Automata)  (2008-2009)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtd_16v_ti_automata-544","Középkategória","Sedan","Dízel",9.835,4,110,150,209,9.5,189,7.11,2045,1828,4660,1422,4,5
"384",384,"ALFA ROMEO Alfa 159 1.9 JTDm 16V Progression (2009-2010)","https://katalogus.hasznaltauto.hu/alfa_romeo/alfa_159_1.9_jtdm_16v_progression-545","Középkategória","Sedan","Dízel",8.04,4,110,150,212,9.2,157,5.91,2040,1828,4660,1422,4,5
